journey_id,channel,day,converted,conversion_day
1305,direct,6,1,7
1306,referral,8,0,
1307,paid_search,4,1,11
1307,direct,7,1,11
1307,social,8,1,11
1307,display,9,1,11
1307,referral,9,1,11
1307,direct,9,1,11
1308,referral,70,1,75
1308,email,73,1,75
1309,display,27,0,
1309,referral,29,0,
1310,paid_search,76,1,79
1310,social,77,1,79
1310,email,78,1,79
1311,organic_search,15,0,
1311,social,17,0,
1311,referral,19,0,
1312,direct,29,0,
1312,social,31,0,
1313,display,32,0,
1314,email,66,0,
1314,direct,69,0,
1314,direct,70,0,
1314,referral,70,0,
1315,paid_search,55,0,
1315,direct,55,0,
1315,organic_search,55,0,
1316,email,20,1,25
1316,organic_search,20,1,25
1316,paid_search,21,1,25
1316,direct,21,1,25
1316,social,23,1,25
1317,display,30,1,35
1317,paid_search,30,1,35
1317,social,33,1,35
1317,direct,33,1,35
1317,display,35,1,35
1318,email,8,0,
1318,paid_search,11,0,
1319,social,38,1,43
1319,organic_search,40,1,43
1319,email,40,1,43
1319,email,41,1,43
1319,paid_search,41,1,43
1320,paid_search,75,1,75
1320,referral,75,1,75
1321,email,74,1,77
1321,email,77,1,77
1321,paid_search,77,1,77
1322,social,47,0,
1323,social,49,1,52
1323,email,51,1,52
1323,organic_search,51,1,52
1323,paid_search,51,1,52
1324,email,15,0,
1324,referral,16,0,
1324,display,18,0,
1325,social,3,0,
1325,display,5,0,
1325,organic_search,8,0,
1326,paid_search,76,0,
1326,email,77,0,
1326,display,79,0,
1327,display,39,0,
1327,referral,42,0,
1328,display,74,1,80
1328,direct,76,1,80
1328,organic_search,78,1,80
1328,direct,78,1,80
1328,social,78,1,80
1329,email,36,0,
1329,email,39,0,
1330,organic_search,28,1,32
1330,paid_search,29,1,32
1330,direct,31,1,32
1330,email,31,1,32
1330,referral,31,1,32
1331,referral,45,1,52
1331,display,47,1,52
1331,display,48,1,52
1331,email,50,1,52
1331,referral,51,1,52
1332,display,31,0,
1333,direct,3,0,
1333,direct,6,0,
1334,email,43,1,51
1334,paid_search,46,1,51
1334,paid_search,47,1,51
1334,organic_search,49,1,51
1335,email,59,0,
1336,organic_search,55,1,58
1336,email,57,1,58
1336,referral,57,1,58
1337,organic_search,22,1,28
1337,email,22,1,28
1337,display,25,1,28
1337,organic_search,26,1,28
1338,organic_search,53,0,
1338,social,53,0,
1338,organic_search,56,0,
1339,paid_search,9,0,
1339,organic_search,9,0,
1339,email,9,0,
1340,organic_search,26,1,36
1340,paid_search,27,1,36
1340,organic_search,30,1,36
1340,organic_search,33,1,36
1340,email,35,1,36
1341,paid_search,53,0,
1342,email,9,1,22
1342,social,12,1,22
1342,referral,15,1,22
1342,social,18,1,22
1342,direct,18,1,22
1342,referral,20,1,22
1343,direct,51,0,
1343,social,54,0,
1343,direct,54,0,
1344,paid_search,70,0,
1345,organic_search,6,1,11
1345,display,8,1,11
1345,display,8,1,11
1345,email,8,1,11
1345,email,9,1,11
1345,organic_search,11,1,11
1346,social,5,0,
1346,referral,6,0,
1346,organic_search,8,0,
1347,organic_search,73,0,
1347,direct,73,0,
1348,paid_search,64,0,
1349,referral,2,0,
1349,organic_search,3,0,
1349,display,5,0,
1350,social,9,1,10
1350,direct,10,1,10
1350,referral,10,1,10
1351,email,75,1,82
1351,email,77,1,82
1351,organic_search,78,1,82
1351,display,80,1,82
1351,email,82,1,82
1351,direct,82,1,82
1352,paid_search,47,0,
1353,email,2,0,
1353,display,4,0,
1353,paid_search,6,0,
1354,email,5,1,6
1354,referral,5,1,6
1354,paid_search,5,1,6
1355,referral,31,0,
1355,paid_search,31,0,
1355,paid_search,33,0,
1356,referral,46,0,
1357,referral,42,0,
1357,direct,42,0,
1358,paid_search,27,1,32
1358,paid_search,29,1,32
1358,direct,30,1,32
1358,email,32,1,32
1359,referral,15,1,17
1359,email,17,1,17
1360,organic_search,54,0,
1360,email,57,0,
1361,direct,16,1,23
1361,display,19,1,23
1361,organic_search,21,1,23
1361,paid_search,21,1,23
1361,paid_search,22,1,23
1361,paid_search,22,1,23
1362,direct,58,0,
1363,organic_search,13,1,21
1363,social,14,1,21
1363,display,17,1,21
1363,referral,19,1,21
1364,paid_search,27,0,
1364,email,29,0,
1365,referral,61,1,63
1365,direct,61,1,63
1366,social,65,0,
1366,organic_search,67,0,
1366,email,67,0,
1367,display,64,0,
1368,paid_search,67,0,
1368,social,70,0,
1369,referral,45,0,
1369,paid_search,48,0,
1369,direct,50,0,
1369,direct,51,0,
1370,direct,72,0,
1370,email,75,0,
1371,display,14,0,
1372,paid_search,43,1,46
1372,direct,46,1,46
1373,direct,38,0,
1374,organic_search,5,0,
1375,social,70,0,
1376,organic_search,5,0,
1376,paid_search,7,0,
1377,organic_search,9,0,
1377,referral,9,0,
1378,referral,34,1,40
1378,social,34,1,40
1378,referral,37,1,40
1378,paid_search,39,1,40
1379,paid_search,49,0,
1380,social,3,0,
1380,email,6,0,
1380,organic_search,9,0,
1380,organic_search,10,0,
1380,direct,12,0,
1380,organic_search,12,0,
1381,paid_search,30,1,31
1382,display,27,0,
1382,email,28,0,
1383,referral,29,1,35
1383,display,32,1,35
1383,direct,33,1,35
1384,social,72,1,83
1384,paid_search,75,1,83
1384,social,77,1,83
1384,referral,77,1,83
1384,paid_search,79,1,83
1384,organic_search,81,1,83
1385,email,71,1,76
1385,email,74,1,76
1385,display,75,1,76
1385,display,76,1,76
1386,email,8,1,13
1386,referral,8,1,13
1386,paid_search,8,1,13
1386,display,11,1,13
1387,display,59,0,
1387,organic_search,59,0,
1388,social,40,0,
1388,direct,40,0,
1389,paid_search,22,0,
1390,organic_search,61,1,62
1390,paid_search,61,1,62
1390,paid_search,62,1,62
1391,organic_search,52,1,57
1391,display,55,1,57
1391,paid_search,55,1,57
1391,referral,56,1,57
1392,paid_search,29,1,35
1392,organic_search,32,1,35
1392,paid_search,35,1,35
1393,direct,59,1,70
1393,email,61,1,70
1393,social,62,1,70
1393,paid_search,65,1,70
1393,email,68,1,70
1394,organic_search,41,1,44
1394,referral,43,1,44
1394,direct,44,1,44
1394,paid_search,44,1,44
1395,email,67,1,73
1395,organic_search,67,1,73
1395,display,69,1,73
1395,email,69,1,73
1395,referral,70,1,73
1395,social,71,1,73
1396,social,22,1,27
1396,paid_search,22,1,27
1396,paid_search,25,1,27
1396,email,27,1,27
1397,email,39,0,
1398,social,6,0,
1399,direct,3,0,
1400,organic_search,5,1,9
1400,social,5,1,9
1400,referral,7,1,9
1401,paid_search,71,0,
1401,display,72,0,
1402,referral,28,1,37
1402,paid_search,31,1,37
1402,direct,31,1,37
1402,email,33,1,37
1402,paid_search,35,1,37
1403,referral,43,1,51
1403,display,44,1,51
1403,organic_search,47,1,51
1403,organic_search,49,1,51
1404,email,2,1,6
1404,referral,4,1,6
1404,direct,5,1,6
1405,organic_search,51,1,55
1405,organic_search,52,1,55
1405,email,53,1,55
1405,paid_search,54,1,55
1405,direct,55,1,55
1406,paid_search,54,0,
1406,direct,56,0,
1406,paid_search,58,0,
1407,display,57,1,57
1407,email,57,1,57
1407,direct,57,1,57
1408,referral,22,0,
1408,direct,24,0,
1409,organic_search,25,1,31
1409,paid_search,27,1,31
1409,organic_search,30,1,31
1409,display,30,1,31
1410,email,28,1,36
1410,display,30,1,36
1410,referral,31,1,36
1410,paid_search,31,1,36
1410,social,32,1,36
1410,email,35,1,36
1411,paid_search,47,1,59
1411,social,49,1,59
1411,organic_search,51,1,59
1411,email,54,1,59
1411,paid_search,56,1,59
1411,direct,58,1,59
1412,direct,41,0,
1413,paid_search,32,0,
1414,direct,77,1,83
1414,referral,79,1,83
1414,social,82,1,83
1415,social,23,0,
1415,social,23,0,
1416,social,55,0,
1416,email,55,0,
1417,paid_search,56,0,
1417,paid_search,57,0,
1418,organic_search,21,1,31
1418,referral,21,1,31
1418,paid_search,23,1,31
1418,paid_search,24,1,31
1418,paid_search,27,1,31
1418,display,29,1,31
1419,organic_search,51,1,56
1419,organic_search,51,1,56
1419,organic_search,54,1,56
1419,paid_search,54,1,56
1420,email,17,1,29
1420,referral,20,1,29
1420,paid_search,22,1,29
1420,direct,24,1,29
1420,direct,27,1,29
1421,paid_search,39,1,40
1421,email,40,1,40
1421,display,40,1,40
1422,direct,25,0,
1422,display,26,0,
1422,paid_search,26,0,
1423,paid_search,64,0,
1423,paid_search,67,0,
1424,direct,29,1,38
1424,referral,30,1,38
1424,paid_search,31,1,38
1424,direct,33,1,38
1424,social,34,1,38
1424,organic_search,37,1,38
1425,organic_search,40,1,49
1425,paid_search,43,1,49
1425,referral,43,1,49
1425,organic_search,45,1,49
1425,referral,47,1,49
1426,direct,49,0,
1426,display,51,0,
1427,paid_search,61,0,
1427,display,62,0,
1427,paid_search,62,0,
1427,display,62,0,
1428,direct,57,0,
1428,paid_search,58,0,
1428,direct,58,0,
1429,display,72,1,80
1429,organic_search,75,1,80
1429,direct,76,1,80
1429,direct,77,1,80
1429,social,78,1,80
1430,paid_search,24,1,29
1430,direct,25,1,29
1430,email,26,1,29
1430,organic_search,27,1,29
1430,paid_search,29,1,29
1431,organic_search,28,1,28
1432,social,75,0,
1433,direct,67,1,72
1433,organic_search,69,1,72
1433,referral,70,1,72
1434,referral,68,0,
1435,direct,52,1,52
1436,display,4,1,5
1436,direct,5,1,5
1437,social,26,0,
1437,referral,27,0,
1438,email,10,1,19
1438,social,12,1,19
1438,paid_search,14,1,19
1438,direct,17,1,19
1439,email,11,1,22
1439,organic_search,14,1,22
1439,organic_search,17,1,22
1439,organic_search,19,1,22
1439,paid_search,21,1,22
1440,direct,21,1,24
1440,organic_search,23,1,24
1440,paid_search,24,1,24
1441,organic_search,76,1,79
1441,organic_search,76,1,79
1441,paid_search,79,1,79
1442,direct,36,0,
1443,referral,10,0,
1443,referral,12,0,
1443,social,14,0,
1444,email,38,1,41
1444,organic_search,38,1,41
1444,social,41,1,41
1445,display,3,0,
1446,paid_search,39,0,
1446,display,40,0,
1446,referral,43,0,
1446,display,46,0,
1447,referral,55,1,60
1447,paid_search,55,1,60
1447,social,56,1,60
1447,referral,58,1,60
1448,organic_search,22,1,28
1448,organic_search,25,1,28
1448,social,27,1,28
1448,organic_search,28,1,28
1449,organic_search,19,0,
1449,paid_search,22,0,
1450,referral,50,0,
1451,display,69,0,
1451,organic_search,69,0,
1451,social,72,0,
1451,social,75,0,
1451,referral,78,0,
1452,organic_search,1,0,
1453,referral,18,0,
1453,organic_search,20,0,
1453,direct,22,0,
1454,paid_search,33,1,34
1454,referral,33,1,34
1455,direct,50,1,61
1455,social,52,1,61
1455,organic_search,55,1,61
1455,organic_search,56,1,61
1455,direct,59,1,61
1455,email,61,1,61
1456,social,44,0,
1456,paid_search,45,0,
1456,referral,47,0,
1456,social,48,0,
1457,email,45,0,
1457,email,47,0,
1458,paid_search,12,1,13
1458,display,12,1,13
1458,paid_search,12,1,13
1459,referral,43,1,56
1459,social,46,1,56
1459,email,47,1,56
1459,social,50,1,56
1459,referral,53,1,56
1459,organic_search,55,1,56
1460,organic_search,17,0,
1461,social,14,1,22
1461,email,17,1,22
1461,paid_search,18,1,22
1461,direct,18,1,22
1461,email,20,1,22
1462,direct,37,1,45
1462,paid_search,40,1,45
1462,social,43,1,45
1462,referral,44,1,45
1463,organic_search,26,0,
1463,email,27,0,
1464,display,45,0,
1464,display,46,0,
1464,display,49,0,
1465,organic_search,56,1,63
1465,paid_search,58,1,63
1465,organic_search,61,1,63
1466,organic_search,7,0,
1466,paid_search,9,0,
1466,organic_search,9,0,
1467,organic_search,58,1,63
1467,email,60,1,63
1467,display,60,1,63
1467,email,63,1,63
1468,display,6,1,13
1468,email,8,1,13
1468,organic_search,8,1,13
1468,display,11,1,13
1469,email,53,0,
1469,paid_search,54,0,
1469,direct,55,0,
1470,email,71,1,76
1470,email,71,1,76
1470,organic_search,71,1,76
1470,referral,72,1,76
1470,display,74,1,76
1471,paid_search,40,0,
1472,email,41,1,48
1472,paid_search,41,1,48
1472,referral,44,1,48
1472,organic_search,44,1,48
1472,social,46,1,48
1472,email,47,1,48
1473,social,11,1,17
1473,paid_search,13,1,17
1473,email,15,1,17
1473,email,16,1,17
1474,direct,77,0,
1474,social,80,0,
1475,email,3,0,
1475,email,5,0,
1476,paid_search,5,0,
1477,referral,21,0,
1477,social,21,0,
1477,referral,24,0,
1477,organic_search,26,0,
1477,social,29,0,
1478,paid_search,49,1,52
1478,organic_search,51,1,52
1478,direct,51,1,52
1479,organic_search,53,1,58
1479,email,53,1,58
1479,referral,56,1,58
1480,social,7,0,
1480,direct,7,0,
1480,direct,8,0,
1481,organic_search,6,0,
1481,paid_search,8,0,
1481,paid_search,9,0,
1482,email,76,0,
1482,social,79,0,
1483,display,25,1,34
1483,display,27,1,34
1483,social,30,1,34
1483,paid_search,33,1,34
1483,email,33,1,34
1484,paid_search,58,1,61
1484,referral,58,1,61
1484,email,59,1,61
1485,paid_search,40,0,
1485,paid_search,41,0,
1486,direct,51,1,62
1486,paid_search,53,1,62
1486,email,54,1,62
1486,social,57,1,62
1486,direct,60,1,62
1486,paid_search,62,1,62
1487,social,53,0,
1488,display,54,0,
1488,email,57,0,
1489,paid_search,19,1,24
1489,referral,21,1,24
1489,direct,21,1,24
1489,email,21,1,24
1489,email,22,1,24
1490,direct,70,0,
1490,referral,70,0,
1491,referral,42,0,
1491,direct,43,0,
1492,organic_search,27,0,
1492,social,29,0,
1492,organic_search,31,0,
1492,social,34,0,
1493,social,40,0,
1493,social,42,0,
1493,display,45,0,
1494,paid_search,5,0,
1494,referral,8,0,
1495,social,32,1,36
1495,email,34,1,36
1495,direct,36,1,36
1496,email,17,0,
1497,organic_search,6,0,
1497,email,6,0,
1497,direct,6,0,
1497,referral,7,0,
1498,social,59,1,67
1498,social,59,1,67
1498,direct,62,1,67
1498,referral,65,1,67
1499,paid_search,16,1,24
1499,social,18,1,24
1499,organic_search,18,1,24
1499,direct,20,1,24
1499,referral,23,1,24
1500,email,42,1,50
1500,display,44,1,50
1500,paid_search,44,1,50
1500,direct,46,1,50
1500,paid_search,48,1,50
1501,display,76,1,80
1501,direct,76,1,80
1501,direct,79,1,80
1502,referral,47,1,55
1502,direct,49,1,55
1502,social,51,1,55
1502,email,53,1,55
1503,email,40,0,
1503,referral,42,0,
1504,display,10,0,
1504,email,13,0,
1505,direct,27,0,
1506,organic_search,74,1,74
1506,paid_search,74,1,74
1507,organic_search,54,0,
1507,referral,55,0,
1508,referral,74,0,
1508,social,74,0,
1508,email,75,0,
1509,display,65,0,
1509,referral,67,0,
1509,direct,69,0,
1509,direct,70,0,
1510,organic_search,2,0,
1510,referral,4,0,
1510,email,4,0,
1511,referral,11,1,15
1511,social,12,1,15
1511,display,12,1,15
1511,organic_search,12,1,15
1511,direct,14,1,15
1512,referral,52,1,55
1512,email,53,1,55
1512,organic_search,54,1,55
1513,paid_search,51,1,53
1513,email,51,1,53
1513,organic_search,51,1,53
1514,direct,12,1,21
1514,email,14,1,21
1514,referral,14,1,21
1514,email,17,1,21
1514,paid_search,18,1,21
1514,direct,20,1,21
1515,social,35,0,
1515,social,37,0,
1516,referral,44,1,53
1516,referral,47,1,53
1516,email,49,1,53
1516,referral,52,1,53
1517,display,19,0,
1517,organic_search,22,0,
1518,email,51,1,59
1518,direct,54,1,59
1518,organic_search,57,1,59
1518,organic_search,59,1,59
1519,organic_search,50,0,
1519,referral,51,0,
1520,social,34,0,
1521,direct,6,0,
1522,email,16,1,23
1522,email,18,1,23
1522,organic_search,19,1,23
1522,direct,21,1,23
1523,organic_search,5,0,
1524,direct,74,1,80
1524,paid_search,75,1,80
1524,organic_search,77,1,80
1524,organic_search,78,1,80
1525,email,61,1,62
1526,organic_search,42,0,
1526,organic_search,43,0,
1526,direct,45,0,
1527,display,31,0,
1527,paid_search,31,0,
1528,social,10,1,15
1528,direct,13,1,15
1528,organic_search,13,1,15
1528,social,15,1,15
1529,email,25,1,30
1529,social,25,1,30
1529,paid_search,28,1,30
1529,organic_search,28,1,30
1530,referral,72,0,
1531,display,22,1,32
1531,organic_search,25,1,32
1531,organic_search,28,1,32
1531,direct,30,1,32
1532,email,35,1,37
1532,social,35,1,37
1532,referral,37,1,37
1532,direct,37,1,37
1533,email,64,1,69
1533,social,65,1,69
1533,organic_search,68,1,69
1534,paid_search,41,0,
1534,display,41,0,
1535,referral,68,1,75
1535,organic_search,70,1,75
1535,email,73,1,75
1536,referral,40,0,
1536,direct,40,0,
1537,organic_search,31,1,40
1537,email,34,1,40
1537,social,37,1,40
1537,paid_search,39,1,40
1537,organic_search,40,1,40
1538,direct,36,1,40
1538,referral,37,1,40
1538,paid_search,40,1,40
1539,email,53,0,
1539,organic_search,53,0,
1540,referral,8,0,
1541,display,73,0,
1541,direct,75,0,
1541,direct,78,0,
1542,paid_search,32,1,37
1542,display,34,1,37
1542,referral,35,1,37
1542,organic_search,36,1,37
1543,direct,45,1,53
1543,organic_search,46,1,53
1543,referral,48,1,53
1543,email,50,1,53
1543,social,53,1,53
1544,direct,72,1,77
1544,display,73,1,77
1544,email,76,1,77
1545,direct,73,1,82
1545,email,76,1,82
1545,organic_search,76,1,82
1545,direct,77,1,82
1545,social,79,1,82
1545,direct,82,1,82
1546,email,73,0,
1546,organic_search,76,0,
1546,organic_search,79,0,
1547,paid_search,75,1,79
1547,direct,77,1,79
1547,email,78,1,79
1548,social,61,1,68
1548,email,62,1,68
1548,email,63,1,68
1548,organic_search,64,1,68
1548,email,66,1,68
1549,paid_search,21,0,
1550,direct,55,0,
1551,referral,21,1,25
1551,organic_search,23,1,25
1551,direct,23,1,25
1552,direct,2,1,9
1552,referral,4,1,9
1552,direct,4,1,9
1552,direct,7,1,9
1553,social,46,0,
1553,direct,48,0,
1553,direct,50,0,
1553,display,53,0,
1554,email,24,0,
1554,paid_search,25,0,
1554,display,27,0,
1555,referral,34,0,
1555,referral,34,0,
1555,paid_search,37,0,
1555,email,40,0,
1555,direct,40,0,
1555,organic_search,41,0,
1556,direct,12,0,
1556,email,13,0,
1556,email,14,0,
1557,referral,23,1,33
1557,organic_search,26,1,33
1557,referral,28,1,33
1557,direct,30,1,33
1557,social,31,1,33
1557,organic_search,33,1,33
1558,organic_search,29,1,30
1558,referral,29,1,30
1558,organic_search,29,1,30
1558,direct,30,1,30
1558,social,30,1,30
1559,organic_search,17,0,
1559,direct,18,0,
1560,direct,47,0,
1560,paid_search,47,0,
1561,organic_search,69,1,78
1561,email,69,1,78
1561,organic_search,71,1,78
1561,display,74,1,78
1561,display,76,1,78
1561,referral,76,1,78
1562,email,77,1,84
1562,email,80,1,84
1562,email,83,1,84
1562,display,83,1,84
1563,paid_search,5,1,14
1563,paid_search,7,1,14
1563,social,9,1,14
1563,paid_search,12,1,14
1564,paid_search,46,1,52
1564,email,49,1,52
1564,social,49,1,52
1564,social,50,1,52
1564,email,52,1,52
1565,paid_search,11,0,
1565,social,11,0,
1565,display,12,0,
1566,paid_search,26,1,28
1566,direct,27,1,28
1566,social,28,1,28
1567,organic_search,7,0,
1567,organic_search,8,0,
1567,direct,9,0,
1567,direct,12,0,
1568,paid_search,28,1,33
1568,social,28,1,33
1568,referral,29,1,33
1568,paid_search,31,1,33
1568,display,31,1,33
1569,display,5,0,
1570,referral,13,0,
1570,paid_search,13,0,
1571,organic_search,40,1,47
1571,organic_search,40,1,47
1571,organic_search,42,1,47
1571,direct,44,1,47
1571,email,47,1,47
1572,referral,69,1,77
1572,referral,69,1,77
1572,referral,72,1,77
1572,email,75,1,77
1573,direct,35,1,40
1573,organic_search,37,1,40
1573,paid_search,38,1,40
1573,direct,40,1,40
1574,email,32,1,36
1574,social,32,1,36
1574,social,34,1,36
1574,display,34,1,36
1574,email,35,1,36
1575,paid_search,19,0,
1576,display,16,1,21
1576,organic_search,17,1,21
1576,paid_search,17,1,21
1576,email,20,1,21
1577,referral,21,0,
1578,paid_search,23,0,
1579,referral,37,1,39
1579,social,38,1,39
1580,organic_search,11,0,
1580,organic_search,14,0,
1580,display,16,0,
1581,paid_search,26,0,
1582,social,16,1,23
1582,referral,18,1,23
1582,paid_search,20,1,23
1582,referral,23,1,23
1583,email,72,1,77
1583,organic_search,75,1,77
1583,organic_search,76,1,77
1584,organic_search,38,1,41
1584,email,38,1,41
1584,paid_search,41,1,41
1584,social,41,1,41
1585,direct,21,1,24
1585,organic_search,23,1,24
1585,paid_search,24,1,24
1586,organic_search,17,1,22
1586,organic_search,20,1,22
1586,direct,21,1,22
1587,paid_search,6,0,
1587,social,6,0,
1588,email,21,1,23
1589,direct,68,0,
1589,social,71,0,
1590,paid_search,21,1,29
1590,email,24,1,29
1590,direct,25,1,29
1590,referral,27,1,29
1591,direct,19,0,
1591,direct,22,0,
1591,referral,25,0,
1592,paid_search,77,0,
1592,organic_search,80,0,
1593,organic_search,33,0,
1593,organic_search,33,0,
1593,social,33,0,
1594,social,2,0,
1594,email,3,0,
1595,display,15,0,
1596,email,71,1,76
1596,direct,73,1,76
1596,social,74,1,76
1596,paid_search,76,1,76
1597,organic_search,40,1,41
1597,email,41,1,41
1597,social,41,1,41
1598,referral,52,1,52
1598,social,52,1,52
1598,direct,52,1,52
1599,email,31,0,
1600,organic_search,39,0,
1600,paid_search,42,0,
1600,email,45,0,
1601,direct,37,0,
1601,paid_search,37,0,
1602,paid_search,62,1,66
1602,paid_search,63,1,66
1602,direct,66,1,66
1602,paid_search,66,1,66
1603,organic_search,23,1,27
1603,organic_search,25,1,27
1603,email,26,1,27
1604,display,25,0,
1604,paid_search,26,0,
1605,display,25,0,
1605,direct,26,0,
1605,display,29,0,
1606,direct,66,0,
1607,paid_search,62,0,
1608,social,47,0,
1608,organic_search,49,0,
1608,paid_search,49,0,
1609,direct,5,0,
1609,referral,7,0,
1609,email,10,0,
1610,paid_search,63,1,68
1610,paid_search,65,1,68
1610,paid_search,66,1,68
1610,referral,68,1,68
1611,paid_search,5,1,9
1611,referral,5,1,9
1611,direct,6,1,9
1611,email,8,1,9
1611,social,9,1,9
1612,organic_search,26,1,31
1612,organic_search,28,1,31
1612,organic_search,28,1,31
1612,paid_search,29,1,31
1613,referral,37,1,42
1613,direct,40,1,42
1613,paid_search,41,1,42
1613,referral,42,1,42
1614,paid_search,7,0,
1615,organic_search,68,0,
1615,direct,68,0,
1616,referral,56,0,
1616,social,59,0,
1617,paid_search,0,1,2
1618,referral,14,1,22
1618,email,17,1,22
1618,email,18,1,22
1618,display,18,1,22
1618,organic_search,21,1,22
1619,referral,36,1,42
1619,paid_search,38,1,42
1619,paid_search,38,1,42
1619,paid_search,39,1,42
1619,social,41,1,42
1620,social,78,0,
1620,email,80,0,
1620,email,83,0,
1621,email,47,0,
1621,direct,47,0,
1622,email,26,0,
1622,paid_search,29,0,
1623,social,21,1,28
1623,email,21,1,28
1623,social,23,1,28
1623,direct,23,1,28
1623,paid_search,25,1,28
1623,referral,28,1,28
1624,email,56,1,64
1624,paid_search,58,1,64
1624,paid_search,61,1,64
1624,paid_search,63,1,64
1625,referral,39,0,
1626,social,63,0,
1627,email,66,1,70
1627,organic_search,67,1,70
1627,display,68,1,70
1627,direct,68,1,70
1628,social,10,1,15
1628,direct,10,1,15
1628,referral,13,1,15
1628,direct,15,1,15
1629,paid_search,35,0,
1629,email,36,0,
1630,referral,58,0,
1630,direct,60,0,
1631,paid_search,26,1,33
1631,organic_search,27,1,33
1631,display,29,1,33
1631,email,31,1,33
1632,direct,25,0,
1632,referral,28,0,
1633,social,61,0,
1634,social,60,1,69
1634,organic_search,63,1,69
1634,email,64,1,69
1634,referral,67,1,69
1634,direct,67,1,69
1635,organic_search,22,1,28
1635,display,22,1,28
1635,social,25,1,28
1635,paid_search,25,1,28
1635,paid_search,26,1,28
1635,organic_search,28,1,28
1636,social,66,0,
1637,referral,13,0,
1637,email,14,0,
1638,organic_search,15,1,17
1638,direct,15,1,17
1638,display,16,1,17
1638,display,16,1,17
1639,email,3,0,
1640,direct,18,1,21
1640,referral,20,1,21
1640,social,20,1,21
1640,email,20,1,21
1641,social,31,0,
1641,referral,33,0,
1641,email,34,0,
1642,email,58,0,
1642,social,60,0,
1642,paid_search,62,0,
1643,organic_search,2,1,8
1643,social,2,1,8
1643,display,4,1,8
1643,display,6,1,8
1644,display,37,1,42
1644,email,38,1,42
1644,paid_search,41,1,42
1645,email,25,1,32
1645,social,26,1,32
1645,email,26,1,32
1645,direct,29,1,32
1645,direct,30,1,32
1646,display,25,0,
1646,organic_search,25,0,
1647,organic_search,58,0,
1647,referral,61,0,
1648,social,25,1,31
1648,referral,28,1,31
1648,email,28,1,31
1648,paid_search,30,1,31
1649,display,27,0,
1650,social,74,0,
1651,referral,63,1,74
1651,email,65,1,74
1651,paid_search,68,1,74
1651,email,70,1,74
1651,organic_search,72,1,74
1652,display,4,0,
1652,organic_search,6,0,
1652,direct,9,0,
1653,referral,31,0,
1654,social,69,1,77
1654,email,71,1,77
1654,social,74,1,77
1654,organic_search,77,1,77
1655,paid_search,70,0,
1655,referral,71,0,
1656,email,57,0,
1657,social,31,0,
1657,organic_search,31,0,
1657,social,33,0,
1658,direct,68,0,
1659,paid_search,3,1,8
1659,organic_search,5,1,8
1659,email,6,1,8
1660,paid_search,52,0,
1660,social,52,0,
1661,email,58,1,62
1661,email,58,1,62
1661,display,60,1,62
1661,paid_search,60,1,62
1661,social,62,1,62
1662,email,17,1,26
1662,organic_search,19,1,26
1662,display,22,1,26
1662,email,24,1,26
1663,referral,15,0,
1663,display,16,0,
1664,email,26,0,
1664,email,28,0,
1664,direct,28,0,
1665,direct,70,1,77
1665,email,73,1,77
1665,display,75,1,77
1666,referral,3,1,6
1666,referral,4,1,6
1666,display,4,1,6
1667,organic_search,50,1,50
1667,paid_search,50,1,50
1667,organic_search,50,1,50
1668,direct,36,0,
1668,direct,38,0,
1669,direct,48,0,
1670,email,32,1,37
1670,referral,33,1,37
1670,organic_search,35,1,37
1671,social,11,0,
1671,organic_search,14,0,
1672,email,32,0,
1672,email,33,0,
1673,referral,74,1,82
1673,email,75,1,82
1673,social,77,1,82
1673,paid_search,80,1,82
1674,display,3,1,8
1674,email,3,1,8
1674,social,6,1,8
1675,email,55,0,
1676,organic_search,46,0,
1676,social,49,0,
1676,paid_search,52,0,
1677,paid_search,20,0,
1678,paid_search,74,1,79
1678,social,76,1,79
1678,social,77,1,79
1678,direct,79,1,79
1679,organic_search,23,1,25
1679,referral,23,1,25
1679,referral,25,1,25
1680,direct,47,1,60
1680,organic_search,50,1,60
1680,direct,52,1,60
1680,referral,55,1,60
1680,display,58,1,60
1681,referral,76,1,82
1681,referral,79,1,82
1681,social,79,1,82
1681,social,80,1,82
1682,email,34,0,
1682,paid_search,35,0,
1682,direct,37,0,
1682,display,37,0,
1683,referral,68,1,71
1683,email,70,1,71
1684,display,19,0,
1684,social,19,0,
1685,email,60,0,
1685,paid_search,61,0,
1686,referral,75,1,76
1686,referral,75,1,76
1686,organic_search,75,1,76
1687,organic_search,59,1,64
1687,paid_search,62,1,64
1687,organic_search,64,1,64
1687,email,64,1,64
1688,social,52,1,55
1688,paid_search,55,1,55
1689,direct,61,1,62
1689,email,61,1,62
1689,email,61,1,62
1690,paid_search,15,0,
1690,direct,15,0,
1691,direct,52,1,58
1691,social,52,1,58
1691,referral,52,1,58
1691,paid_search,55,1,58
1691,referral,56,1,58
1692,paid_search,40,0,
1692,organic_search,43,0,
1693,referral,33,1,37
1693,email,35,1,37
1694,social,42,1,50
1694,paid_search,43,1,50
1694,direct,46,1,50
1694,email,49,1,50
1694,organic_search,49,1,50
1695,display,26,0,
1696,social,49,1,54
1696,organic_search,51,1,54
1696,email,52,1,54
1697,email,64,0,
1697,email,66,0,
1698,referral,56,1,58
1699,email,8,0,
1700,email,46,0,
1700,paid_search,46,0,
